definition_xml,store_name,brand,categories,declared_vehicle_type,type_description,function_keys,function_labels,definition_kind,source_review_reasons,function_cohort_id,suggested_primary_family,suggested_primary_role,suggested_secondary_roles,suggested_capabilities,semantic_confidence,semantic_review_status,support_layers,decision_basis,semantic_conflict_detail,implementation_divergence,reviewer_decision_status,approved_primary_family,approved_primary_role,approved_secondary_roles,approved_capabilities,reviewer_notes,review_unit_id,reviewed_primary_family,reviewed_primary_role,reviewed_secondary_roles,reviewed_capabilities,consolidation_resolution,semantic_profile_state,semantic_catalogue_version
albutt/wheelLoaderSilageFork/wheelLoaderSilageFork.xml,Silage Fork,ALBUTT,wheelLoaderTools,dynamicMountAttacherShovelLeveler,Silage Fork,$l10n_function_frontloaderShovel | $l10n_function_leveler,This tool can be used to load goods on your trailer. | Levelers are used to move chaff and silage and level the heaps in the silos.,DIRECT_MODEL,,SC-F057,MATERIAL_HANDLING,LOADER_ATTACHMENT,SILAGE_LEVELER,BULK_MATERIAL_HANDLING,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE,"FUNCTION=$l10n_function_frontloaderShovel:LOADER_ATTACHMENT,$l10n_function_leveler:SILAGE_LEVELER ; TYPE_DESC=Silage Fork:LOADER_ATTACHMENT ; DECLARED_TYPE=dynamicMountAttacherShovelLeveler:LOADER_ATTACHMENT ; CATEGORY=wheelLoaderTools:WHEEL_LOADER",,,APPROVED,,,,,,SC-R067,MATERIAL_HANDLING,LOADER_ATTACHMENT,SILAGE_LEVELER,BULK_MATERIAL_HANDLING,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
alpego/kDyno200/kDyno200.xml,K-Dyno 5-200,ALPEGO,subsoilers,cultivator,cultivator,$l10n_function_subsoiler | $l10n_function_vineOliveTool,A subsoiler prepares fields for the next sowing. It can be used instead of a plow. | This tool suits perfectly for grape and olive farming.,DIRECT_MODEL,,SC-F113,SOIL_PREPARATION,SUBSOILER,,VINE_OLIVE_SPECIALISM,CORROBORATED,SUGGESTED,FUNCTION | CATEGORY,FUNCTION=$l10n_function_subsoiler:SUBSOILER ; TYPE_DESC=cultivator:CULTIVATOR ; DECLARED_TYPE=cultivator:CULTIVATOR ; CATEGORY=subsoilers:SUBSOILER,,,APPROVED,,,,,,SC-R132,SOIL_PREPARATION,SUBSOILER,,VINE_OLIVE_SPECIALISM,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
alpego/kExtreme500/kExtreme500.xml,K-Extreme 11-500,ALPEGO,subsoilers,cultivator,cultivator,$l10n_function_subsoiler,A subsoiler prepares fields for the next sowing. It can be used instead of a plow.,DIRECT_MODEL,,SC-F112,SOIL_PREPARATION,SUBSOILER,,,CORROBORATED,SUGGESTED,FUNCTION | CATEGORY,FUNCTION=$l10n_function_subsoiler:SUBSOILER ; TYPE_DESC=cultivator:CULTIVATOR ; DECLARED_TYPE=cultivator:CULTIVATOR ; CATEGORY=subsoilers:SUBSOILER,,,APPROVED,,,,,,SC-R131,SOIL_PREPARATION,SUBSOILER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
alpego/kForce400/kForce400.xml,K-Force 400,ALPEGO,subsoilers,cultivator,cultivator,$l10n_function_subsoiler | $l10n_function_vineOliveTool,A subsoiler prepares fields for the next sowing. It can be used instead of a plow. | This tool suits perfectly for grape and olive farming.,DIRECT_MODEL,,SC-F113,SOIL_PREPARATION,SUBSOILER,,VINE_OLIVE_SPECIALISM,CORROBORATED,SUGGESTED,FUNCTION | CATEGORY,FUNCTION=$l10n_function_subsoiler:SUBSOILER ; TYPE_DESC=cultivator:CULTIVATOR ; DECLARED_TYPE=cultivator:CULTIVATOR ; CATEGORY=subsoilers:SUBSOILER,,,APPROVED,,,,,,SC-R132,SOIL_PREPARATION,SUBSOILER,,VINE_OLIVE_SPECIALISM,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
amazone/cenio4000/cenio4000.xml,Cenio 4000 Super,AMAZONE,cultivators,cultivator,cultivator,$l10n_function_cultivator,A cultivator prepares fields for the next sowing.,DIRECT_MODEL,,SC-F028,SOIL_PREPARATION,CULTIVATOR,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_cultivator:CULTIVATOR ; TYPE_DESC=cultivator:CULTIVATOR ; DECLARED_TYPE=cultivator:CULTIVATOR ; CATEGORY=cultivators:CULTIVATOR,,,APPROVED,,,,,,SC-R033,SOIL_PREPARATION,CULTIVATOR,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
amazone/citan15001C/citan15001C.xml,Citan 15001-C,AMAZONE,seeders,fertilizingSowingMachine,seeder,$l10n_function_sowingMachine,"These machines are used to seed crops like wheat, barley or canola.",DIRECT_MODEL,,SC-F101,CROP_ESTABLISHMENT,SEEDER,,FERTILISING,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_sowingMachine:SEEDER ; TYPE_DESC=seeder:SEEDER ; DECLARED_TYPE=fertilizingSowingMachine:SEEDER ; CATEGORY=seeders:SEEDER,,,APPROVED,,,,,,SC-R117,CROP_ESTABLISHMENT,SEEDER,,FERTILISING,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
amazone/precea4500/precea4500.xml,Precea 4500-2C Super,AMAZONE,planters,fertilizingSowingMachine,seeder,$l10n_function_planter,"Planters are a special type of seeders. They are used for crops like maize, sunflowers or soybeans.",DIRECT_MODEL,,SC-F079,CROP_ESTABLISHMENT,PLANTER,,FERTILISING,CORROBORATED,SUGGESTED,FUNCTION | CATEGORY,FUNCTION=$l10n_function_planter:PLANTER ; TYPE_DESC=seeder:SEEDER ; DECLARED_TYPE=fertilizingSowingMachine:SEEDER ; CATEGORY=planters:PLANTER,,,APPROVED,,,,,,SC-R092,CROP_ESTABLISHMENT,PLANTER,,FERTILISING,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
amazone/ux5201Super/ux5201Super.xml,UX 5201 Super,AMAZONE,sprayers,sprayer,sprayer,$l10n_function_sprayer,Sprayers increase the harvest output of fields.,DIRECT_MODEL,,SC-F106,CROP_CARE,SPRAYER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_sprayer:SPRAYER ; TYPE_DESC=sprayer:SPRAYER ; DECLARED_TYPE=sprayer:SPRAYER ; CATEGORY=sprayers:SPRAYER,,,APPROVED,,,,,,SC-R124,CROP_CARE,SPRAYER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
amazone/zats3200/zats3200.xml,ZA-TS 3200,AMAZONE,fertilizerSpreaders,spreader,fertilizer spreader,$l10n_function_fertilizer,Fertilizer spreaders improve the harvest of your fields.,DIRECT_MODEL,,SC-F038,CROP_CARE,FERTILISER_SPREADER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_fertilizer:FERTILISER_SPREADER ; TYPE_DESC=fertilizer spreader:FERTILISER_SPREADER ; DECLARED_TYPE=spreader:FERTILISER_SPREADER ; CATEGORY=fertilizerSpreaders:FERTILISER_SPREADER,,,APPROVED,,,,,,SC-R044,CROP_CARE,FERTILISER_SPREADER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
amazone/zgts10001/zgts10001.xml,ZG-TS 10001,AMAZONE,fertilizerSpreaders,spreader,fertilizer spreader,$l10n_function_fertilizer,Fertilizer spreaders improve the harvest of your fields.,DIRECT_MODEL,,SC-F038,CROP_CARE,FERTILISER_SPREADER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_fertilizer:FERTILISER_SPREADER ; TYPE_DESC=fertilizer spreader:FERTILISER_SPREADER ; DECLARED_TYPE=spreader:FERTILISER_SPREADER ; CATEGORY=fertilizerSpreaders:FERTILISER_SPREADER,,,APPROVED,,,,,,SC-R044,CROP_CARE,FERTILISER_SPREADER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
amityTechnology/cc1000/cc1000.xml,Crop Chaser 1000,AMITYTECH,augerWagons,augerWagon,auger wagon,$l10n_function_augerWagon,Auger wagons (also known as chaser bins) are used in the field for temporarily storing different crop types and directly unload them into other trailers.,DIRECT_MODEL,,SC-F006,TRANSPORT_AND_LOGISTICS,AUGER_WAGON,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_augerWagon:AUGER_WAGON ; TYPE_DESC=auger wagon:AUGER_WAGON ; DECLARED_TYPE=augerWagon:AUGER_WAGON ; CATEGORY=augerWagons:AUGER_WAGON,,,APPROVED,,,,,,SC-R008,TRANSPORT_AND_LOGISTICS,AUGER_WAGON,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
amityTechnology/defoliator3750/defoliator3750.xml,3750 Defoliator,AMITYTECH,beetHarvesters,fruitPreparer,topper,$l10n_function_haulmTopperSugarbeet,"Before sugar beets can be harvested, the foliage needs to be cut with a haulm topper like this one.",DIRECT_MODEL,,SC-F061,HARVEST,HAULM_TOPPER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC,FUNCTION=$l10n_function_haulmTopperSugarbeet:HAULM_TOPPER ; TYPE_DESC=topper:HAULM_TOPPER ; CATEGORY=beetHarvesters:SELF_PROPELLED_HARVESTER,,,APPROVED,,,,,,SC-R071,HARVEST,HAULM_TOPPER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
amityTechnology/hrv12R/hrv12R.xml,2720 Harvester Scrub,AMITYTECH,beetHarvesters,attachableCombine,harvester,$l10n_function_harvestingSugarbeet,This harvester digs the sugar beets out of the ground. Note that haulm topping is needed prior to using this machine.,DIRECT_MODEL,,SC-F060,HARVEST,SPECIALTY_HARVESTER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_harvestingSugarbeet:SPECIALTY_HARVESTER ; TYPE_DESC=harvester:SELF_PROPELLED_HARVESTER ; DECLARED_TYPE=attachableCombine:SELF_PROPELLED_HARVESTER ; CATEGORY=beetHarvesters:SELF_PROPELLED_HARVESTER,,,APPROVED,,,,,,SC-R070,HARVEST,SPECIALTY_HARVESTER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
andersonGroup/bioBalerWB55/bioBalerFrontTool.xml,Bumper,ANDERSONGROUP,balingMisc,implement,tool,$l10n_function_biobalerFrontTool,"With this tool, poplar can be pushed down to be taken by the BioBaler.",DIRECT_MODEL,,SC-F021,HARVEST,BIOBALER_HEADER,,,FUNCTION_SUPPORTED,SUGGESTED,FUNCTION,FUNCTION=$l10n_function_biobalerFrontTool:BIOBALER_HEADER ; TYPE_DESC=tool:GENERAL_TOOL,,TYPE_DESC:GENERAL_TOOL,APPROVED,,,,,,SC-R023,HARVEST,BIOBALER_HEADER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
andersonGroup/bioBalerWB55/bioBalerWB55.xml,BioBaler WB-55,ANDERSONGROUP,balersRound,cuttingBaler,baler,$l10n_function_biobaler,Bio balers are used to press poplar into bales.,DIRECT_MODEL,,SC-F020,GRASSLAND_AND_FORAGE,BIOBALER,,,FUNCTION_SUPPORTED,SUGGESTED,FUNCTION,FUNCTION=$l10n_function_biobaler:BIOBALER ; TYPE_DESC=baler:BALER ; DECLARED_TYPE=cuttingBaler:BALER ; CATEGORY=balersRound:BALER,,,APPROVED,,,,,,SC-R022,GRASSLAND_AND_FORAGE,BIOBALER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
andersonGroup/hybridX/hybridX.xml,HYBRID X XTRACTOR,ANDERSONGROUP,baleWrappers,inlineWrapper,bale wrapper,$l10n_function_baleWrapper | $l10n_function_inlineWrapper,A bale wrapper packs grass bales in foil so they can ferment into silage. | Inline wrappers are used to wrap multiple bales together to one tube.,DIRECT_MODEL,,SC-F013,GRASSLAND_AND_FORAGE,BALE_WRAPPER,,BALE_WRAPPING | INLINE_BALE_WRAPPING,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | CATEGORY,"FUNCTION=$l10n_function_baleWrapper:BALE_WRAPPER,$l10n_function_inlineWrapper:BALE_WRAPPER ; TYPE_DESC=bale wrapper:BALE_WRAPPER ; CATEGORY=baleWrappers:BALE_WRAPPER",,,APPROVED,,,,,,SC-R015,GRASSLAND_AND_FORAGE,BALE_WRAPPER,,BALE_WRAPPING | INLINE_BALE_WRAPPING,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
andersonGroup/mergePro915/mergePro915.xml,MERGEPRO 915,ANDERSONGROUP,windrowers,windrower,merger,$l10n_function_windrower,"A windrower arranges grass, hay, or straw in rows (windrows) that are easier to handle.",DIRECT_MODEL,,SC-F144,GRASSLAND_AND_FORAGE,WINDROWER,,,CORROBORATED,SUGGESTED,FUNCTION | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_windrower:WINDROWER ; TYPE_DESC=merger:MERGER ; DECLARED_TYPE=windrower:WINDROWER ; CATEGORY=windrowers:WINDROWER,,,APPROVED,,,,,,SC-R167,GRASSLAND_AND_FORAGE,WINDROWER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
andersonGroup/rbm2000/rbm2000.xml,RBM2000,ANDERSONGROUP,baleLoaders,baleLoader,bale loader,$l10n_function_baleStacker,A bale loader eases the collection of bales.,DIRECT_MODEL,,SC-F009,GRASSLAND_AND_FORAGE,BALE_LOADER,,BALE_COLLECTION,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC,FUNCTION=$l10n_function_baleStacker:BALE_LOADER ; TYPE_DESC=bale loader:BALE_LOADER,,,APPROVED,,,,,,SC-R011,GRASSLAND_AND_FORAGE,BALE_LOADER,,BALE_COLLECTION,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
annaburger/aw2207/aw2207.xml,AW 22.07,ANNABURGER,trailersChangingSystem,trailer,tipper,$l10n_function_tipper,Tippers/trailers are used to transport different crop types.,DIRECT_MODEL,,SC-F121,TRANSPORT_AND_LOGISTICS,TIPPER_TRAILER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_tipper:TIPPER_TRAILER ; TYPE_DESC=tipper:TIPPER_TRAILER ; DECLARED_TYPE=trailer:GENERAL_TRAILER ; CATEGORY=trailersChangingSystem:GENERAL_TRAILER,,,APPROVED,,,,,,SC-R144,TRANSPORT_AND_LOGISTICS,TIPPER_TRAILER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
annaburger/aw2216/aw2216.xml,AW 22.16,ANNABURGER,trailersChangingSystem,augerWagon,tipper,$l10n_function_augerWagon,Auger wagons (also known as chaser bins) are used in the field for temporarily storing different crop types and directly unload them into other trailers.,DIRECT_MODEL,,SC-F006,TRANSPORT_AND_LOGISTICS,AUGER_WAGON,,,CORROBORATED,SUGGESTED,FUNCTION | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_augerWagon:AUGER_WAGON ; TYPE_DESC=tipper:TIPPER_TRAILER ; DECLARED_TYPE=augerWagon:AUGER_WAGON ; CATEGORY=trailersChangingSystem:GENERAL_TRAILER,,,APPROVED,,,,,,SC-R008,TRANSPORT_AND_LOGISTICS,AUGER_WAGON,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
annaburger/aw2217/aw2217.xml,AW 22.17,ANNABURGER,trailersChangingSystem,trailer,trailer,$l10n_function_tipper | $l10n_function_manureSpreader | $l10n_function_augerWagon,Tippers/trailers are used to transport different crop types. | Manure spreaders improve the harvest of your fields. | Auger wagons (also known as chaser bins) are used in the field for temporarily storing different crop types and directly unload them into other trailers.,DIRECT_MODEL,,SC-F124,TRANSPORT_AND_LOGISTICS,AUGER_WAGON,MANURE_SPREADER | TIPPER_TRAILER,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,"FUNCTION=$l10n_function_tipper:TIPPER_TRAILER,$l10n_function_manureSpreader:MANURE_SPREADER,$l10n_function_augerWagon:AUGER_WAGON ; TYPE_DESC=trailer:GENERAL_TRAILER ; DECLARED_TYPE=trailer:GENERAL_TRAILER ; CATEGORY=trailersChangingSystem:GENERAL_TRAILER",,,APPROVED,,,,,changing systms,SC-R147,TRANSPORT_AND_LOGISTICS,AUGER_WAGON,MANURE_SPREADER | TIPPER_TRAILER,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
annaburger/aw2227/aw2227.xml,AW 22.27,ANNABURGER,slurryTanks | trailersChangingSystem,manureBarrel,slurry tanker,$l10n_function_slurrySpreaderWithoutTool | $l10n_function_wheelWeightsRecommended,Slurry tankers are used to fertilize the field with slurry. This tanker needs an additional distributor. | Wheel weights on the tractor are required for use.,DIRECT_MODEL,MULTIPLE_STORE_CATEGORIES,SC-F099,CROP_CARE,SLURRY_TANKER,,WHEEL_WEIGHTS_RECOMMENDED,CORROBORATED,SUGGESTED_EXCEPTION_REVIEW,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,"FUNCTION=$l10n_function_slurrySpreaderWithoutTool:SLURRY_TANKER ; TYPE_DESC=slurry tanker:SLURRY_TANKER ; DECLARED_TYPE=manureBarrel:SLURRY_TANKER ; CATEGORY=slurryTanks:SLURRY_TANKER,trailersChangingSystem:GENERAL_TRAILER",,,APPROVED,,,,,,SC-R114,CROP_CARE,SLURRY_TANKER,,WHEEL_WEIGHTS_RECOMMENDED,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
annaburger/hts22b79/hts22b79.xml,HTS 22B.79,ANNABURGER,trailersChangingSystem,trailer,trailer,$l10n_function_tipper,Tippers/trailers are used to transport different crop types.,DIRECT_MODEL,,SC-F121,TRANSPORT_AND_LOGISTICS,TIPPER_TRAILER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_tipper:TIPPER_TRAILER ; TYPE_DESC=trailer:GENERAL_TRAILER ; DECLARED_TYPE=trailer:GENERAL_TRAILER ; CATEGORY=trailersChangingSystem:GENERAL_TRAILER,,,APPROVED,,,,,,SC-R144,TRANSPORT_AND_LOGISTICS,TIPPER_TRAILER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
antonioCarraro/mach4R/mach4R.xml,Mach 4R,ANTONIOCARRARO,tractorsS,tractorReverseDriving,tractor,$l10n_function_tractor | $l10n_function_reverseDriveControl | $l10n_function_vineOliveTractor,Tractors are required to pull trailers and tools. | This vehicle is equipped with reverse drive control. | This tractor suits perfectly for grape and olive farming.,DIRECT_MODEL,,SC-F131,POWER_AND_MOBILITY,TRACTOR,,REVERSE_DRIVE | VINE_OLIVE_SPECIALISM,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_tractor:TRACTOR ; TYPE_DESC=tractor:TRACTOR ; DECLARED_TYPE=tractorReverseDriving:TRACTOR ; CATEGORY=tractorsS:TRACTOR,,,APPROVED,,,,,,SC-R154,POWER_AND_MOBILITY,TRACTOR,,REVERSE_DRIVE | VINE_OLIVE_SPECIALISM,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
antonioCarraro/tigrecar3200/tigrecar3200.xml,Tigrecar 3200 GST,ANTONIOCARRARO,cars,carFillable,tractor,$l10n_function_utv,Utility vehicles can either transport people or goods on the loading bay.,DIRECT_MODEL,,SC-F137,SUPPORT_AND_UTILITY,UTILITY_VEHICLE,,,FUNCTION_SUPPORTED,SUGGESTED,FUNCTION,FUNCTION=$l10n_function_utv:UTILITY_VEHICLE ; TYPE_DESC=tractor:TRACTOR,,TYPE_DESC:TRACTOR,APPROVED,,,,,,SC-R160,SUPPORT_AND_UTILITY,UTILITY_VEHICLE,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
antonioCarraro/tony10900TTR/tony10900TTR.xml,Tony 10900 TTR,ANTONIOCARRARO,tractorsS,tractorReverseDriving,tractor,$l10n_function_tractor | $l10n_function_reverseDriveControl | $l10n_function_vineOliveTractor,Tractors are required to pull trailers and tools. | This vehicle is equipped with reverse drive control. | This tractor suits perfectly for grape and olive farming.,DIRECT_MODEL,,SC-F131,POWER_AND_MOBILITY,TRACTOR,,REVERSE_DRIVE | VINE_OLIVE_SPECIALISM,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_tractor:TRACTOR ; TYPE_DESC=tractor:TRACTOR ; DECLARED_TYPE=tractorReverseDriving:TRACTOR ; CATEGORY=tractorsS:TRACTOR,,,APPROVED,,,,,,SC-R154,POWER_AND_MOBILITY,TRACTOR,,REVERSE_DRIVE | VINE_OLIVE_SPECIALISM,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
aprilia/rx125/rx125.xml,RX 125,APRILIA,cars,motorbike,motorbike,$l10n_function_motorbike,Driving a motorbike allows you to quickly travel from A to B.,DIRECT_MODEL,,SC-F073,SUPPORT_AND_UTILITY,MOTORBIKE,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE,FUNCTION=$l10n_function_motorbike:MOTORBIKE ; TYPE_DESC=motorbike:MOTORBIKE ; DECLARED_TYPE=motorbike:MOTORBIKE,,,APPROVED,,,,,,SC-R084,SUPPORT_AND_UTILITY,MOTORBIKE,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
arcusin/fsx6372/fsx6372.xml,FSX 63.72,ARCUSIN,baleLoaders,baleLoader,bale loader,$l10n_function_baleStacker,A bale loader eases the collection of bales.,DIRECT_MODEL,,SC-F009,GRASSLAND_AND_FORAGE,BALE_LOADER,,BALE_COLLECTION,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC,FUNCTION=$l10n_function_baleStacker:BALE_LOADER ; TYPE_DESC=bale loader:BALE_LOADER,,,APPROVED,,,,,,SC-R011,GRASSLAND_AND_FORAGE,BALE_LOADER,,BALE_COLLECTION,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
arcusin/multipackD14/multipackD14.xml,Multipack D14,ARCUSIN,baleLoaders,baleLoader,bale loader,$l10n_function_baleStacker,A bale loader eases the collection of bales.,DIRECT_MODEL,,SC-F009,GRASSLAND_AND_FORAGE,BALE_LOADER,,BALE_COLLECTION,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC,FUNCTION=$l10n_function_baleStacker:BALE_LOADER ; TYPE_DESC=bale loader:BALE_LOADER,,,APPROVED,,,,,,SC-R011,GRASSLAND_AND_FORAGE,BALE_LOADER,,BALE_COLLECTION,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
bednar/katorKNProfi8000/katorKNProfi8000.xml,KATOR KN 8000Q PROFI,BEDNAR,powerHarrows,turnOnCultivator,power harrow,$l10n_function_cultivator,A cultivator prepares fields for the next sowing.,DIRECT_MODEL,,SC-F028,SOIL_PREPARATION,CULTIVATOR,,,CORROBORATED,SUGGESTED,FUNCTION | DECLARED_TYPE,FUNCTION=$l10n_function_cultivator:CULTIVATOR ; TYPE_DESC=power harrow:POWER_HARROW ; DECLARED_TYPE=turnOnCultivator:CULTIVATOR ; CATEGORY=powerHarrows:POWER_HARROW,,,APPROVED,,,,,,SC-R033,SOIL_PREPARATION,CULTIVATOR,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
bednar/mm7000/mm7000.xml,MULCHER MM 7000,BEDNAR,mulchers,mulcher,mulcher,$l10n_function_mulcher,Mulchers can be used to crush the crop stubbles.,DIRECT_MODEL,,SC-F075,SOIL_PREPARATION,MULCHER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_mulcher:MULCHER ; TYPE_DESC=mulcher:MULCHER ; DECLARED_TYPE=mulcher:MULCHER ; CATEGORY=mulchers:MULCHER,,,APPROVED,,,,,,SC-R087,SOIL_PREPARATION,MULCHER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
bednar/omega6000FL/omega6000FL.xml,OMEGA OO 6000 FL,BEDNAR,seeders,fertilizingSowingMachine,seeder,$l10n_function_sowingMachine | $l10n_function_sowingMachineDirect,"These machines are used to seed crops like wheat, barley or canola. | Additionally, this seeder offers the possibility to seed directly (no previous cultivating or plowing is necessary).",DIRECT_MODEL,,SC-F102,CROP_ESTABLISHMENT,SEEDER,,DIRECT_SOWING | FERTILISING,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_sowingMachine:SEEDER ; TYPE_DESC=seeder:SEEDER ; DECLARED_TYPE=fertilizingSowingMachine:SEEDER ; CATEGORY=seeders:SEEDER,,,APPROVED,,,,,,SC-R119,CROP_ESTABLISHMENT,SEEDER,,DIRECT_SOWING | FERTILISING,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
bednar/swifterdiscXEmega/swifterdiscXEmega.xml,SWIFTERDISC XE 18400 MEGA,BEDNAR,discHarrows,cultivator,disc harrow,$l10n_function_discHarrow,Disc harrows are used for shallow cultivation of fields.,DIRECT_MODEL,,SC-F033,SOIL_PREPARATION,DISC_HARROW,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | CATEGORY,FUNCTION=$l10n_function_discHarrow:DISC_HARROW ; TYPE_DESC=disc harrow:DISC_HARROW ; DECLARED_TYPE=cultivator:CULTIVATOR ; CATEGORY=discHarrows:DISC_HARROW,,,APPROVED,,,,,,SC-R038,SOIL_PREPARATION,DISC_HARROW,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
bergmann/gtw330/gtw330.xml,GTW 330,BERGMANN,augerWagons,augerWagon,auger wagon,$l10n_function_augerWagon,Auger wagons (also known as chaser bins) are used in the field for temporarily storing different crop types and directly unload them into other trailers.,DIRECT_MODEL,,SC-F006,TRANSPORT_AND_LOGISTICS,AUGER_WAGON,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_augerWagon:AUGER_WAGON ; TYPE_DESC=auger wagon:AUGER_WAGON ; DECLARED_TYPE=augerWagon:AUGER_WAGON ; CATEGORY=augerWagons:AUGER_WAGON,,,APPROVED,,,,,,SC-R008,TRANSPORT_AND_LOGISTICS,AUGER_WAGON,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
bergmann/htw65/htw65.xml,HTW 65,BERGMANN,trailers,trailer,trailer,$l10n_function_tipper,Tippers/trailers are used to transport different crop types.,DIRECT_MODEL,,SC-F121,TRANSPORT_AND_LOGISTICS,TIPPER_TRAILER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_tipper:TIPPER_TRAILER ; TYPE_DESC=trailer:GENERAL_TRAILER ; DECLARED_TYPE=trailer:GENERAL_TRAILER ; CATEGORY=trailers:GENERAL_TRAILER,,,APPROVED,,,,,,SC-R144,TRANSPORT_AND_LOGISTICS,TIPPER_TRAILER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
